LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID11147,11147,24,7.618658542633057,677.4522033553118,485.1709477864617,0.0,26209.443503100003,39,7.5,1,,8097.771494518177,12705.0,0.0,13898.0,1.4033438E7,6133.382382131884,19584.314483554528,29861.0,0.0,36038.0,3.3939617E7,14875.93520788666,0.08903663564181802,0.2158846298181439,0.07172946835072057,0.17622459923433528
ID12941,12941,24,7.396814346313477,677.4522033553118,485.832845395993,0.0,62499.4421997,93,7.5,1,,7908.569532602423,12322.0,0.0,13709.0,1.3705551E7,5992.130749836467,19149.96076168494,28892.0,0.0,35819.0,3.3186882E7,14533.05867210408,0.08826817070626104,0.2140991044759379,0.07554308480590831,0.18510057173753774
ID10639,10639,24,8.433060646057129,677.4522033553118,485.1709477864617,0.0,13440.740258000002,20,7.5,1,,8374.60703981535,13151.0,0.0,14293.0,1.4513194E7,6344.785469259015,20198.70282746682,29405.0,0.0,37932.0,3.5004352E7,15381.615192667878,0.0933801266271337,0.22545546860577304,0.0905618082263453,0.21809531378221478
ID13200,13200,24,13.395445823669434,677.4522033553118,489.4732822484153,0.0,65187.590251300004,97,7.5,1,,8306.530294287362,12440.0,0.0,15150.0,1.4395217E7,6307.365523435594,19671.388920946334,26465.0,0.0,40648.0,3.4090517E7,15304.211441846215,0.1170604892442945,0.2760166579020046,0.10462919834713924,0.24349522134609386
ID11412,11412,24,6.8296217918396,677.4522033553118,486.1637942007587,0.0,29569.6285676,44,7.5,1,,7947.650317368725,12429.0,0.0,13673.0,1.3773278E7,6018.51206359494,19184.27755337565,29220.0,0.0,35310.0,3.3246353E7,14569.80623953791,0.08384490851448755,0.2043097838579101,0.06002567496249841,0.14912221168623682
ID12695,12695,24,8.290572166442871,677.4522033553118,493.44466790560324,0.0,57123.1460965,85,7.5,1,,7935.638199653779,12204.0,0.0,13937.0,1.3752461E7,6018.667913191327,17921.538372763993,26277.0,0.0,32260.0,3.1058026E7,13616.91578351605,0.08926593329069735,0.21610424718309787,0.03311901709282642,0.08438273820781224
ID9882,9882,24,8.839488983154297,677.4522033553118,483.5162037626333,0.0,3360.1850645000004,5,7.5,1,,8464.826312752451,13187.0,0.0,14715.0,1.4669544E7,6419.529213649241,21055.381996537795,30065.0,0.0,40321.0,3.6488977E7,16088.191281664567,0.09538624943590598,0.2296483637423119,0.10215296186180504,0.24260234286789695
ID10139,10139,24,9.877223014831543,666.5315140099553,475.8527030911861,0.0,0.0,0,7.5,1,,13937.738026543566,13969.0,12783.0,15029.0,2.41541E7,420.0479029814411,34009.473744950956,34514.0,24807.0,41048.0,5.8938418E7,3882.2920175459276,0.06059833009322662,3.7916931984271454,0.05410432146647466,0.8992699257106732
ID13726,13726,24,8.114259719848633,677.4522033553118,493.11371910083756,0.0,75940.18245770001,113,7.5,1,,7630.36987882285,11744.0,0.0,15328.0,1.3223431E7,5798.392801126814,16163.29601846509,22766.0,0.0,36965.0,2.8010992E7,12465.692843512104,0.0885549068935192,0.2141066936145519,-0.0207625993957011,-0.054984114208520764
ID10913,10913,24,7.651179790496826,677.4522033553118,485.832845395993,0.0,24193.332464400002,36,7.5,1,,8090.115406809002,12663.0,0.0,13872.0,1.402017E7,6127.059200674286,19495.66820542412,29772.0,0.0,35997.0,3.3785993E7,14802.92567631973,0.08904641882230588,0.21592488795971992,0.06912348549669779,0.17030144041040915
ID11938,11938,24,6.730091094970703,677.4522033553118,482.854306153102,0.0,40994.2577869,61,7.5,1,,7909.709174841316,12392.0,0.0,13555.0,1.3707526E7,5988.776232595564,19452.903058280437,29862.0,0.0,36286.0,3.3711881E7,14771.181127626458,0.08437603375582138,0.20553776101237178,0.06946864163843228,0.1710881564389571
ID12452,12452,24,10.82361125946045,677.4522033553118,488.1494870293526,0.0,48386.664928800004,72,7.5,1,,8092.169070975187,12226.0,0.0,15400.0,1.4023729E7,6143.222655445392,18066.466820542413,24584.0,0.0,39195.0,3.1309187E7,13937.151027028309,0.10136373096072096,0.2424658081955146,0.06395465828258103,0.15583976322175339
ID10407,10407,24,8.380739212036133,677.4522033553118,485.5018965912273,0.0,12768.703245100001,19,7.5,1,,8366.669936526256,13134.0,0.0,14322.0,1.4499439E7,6340.074506396071,20270.102135025965,29171.0,0.0,38657.0,3.5128087E7,15467.88156482018,0.09315369751599521,0.2249091583401118,0.08996383934044486,0.21632712865519896
ID13480,13480,24,9.785555839538574,677.4522033553118,491.1280262722436,0.0,67875.7383029,101,7.5,1,,7776.445470282747,11882.0,0.0,15256.0,1.347658E7,5914.177344557212,16393.612233121756,23031.0,0.0,40601.0,2.841013E7,12665.862175175544,0.09333657783034847,0.22449919037128702,-0.009230182685093747,-0.024116119374059632
ID13994,13994,24,9.517406463623047,677.4522033553118,492.45182149130625,0.0,80644.441548,120,7.5,1,,7693.638776687824,11736.0,0.0,15297.0,1.3333076E7,5851.020061570239,16263.257357184073,22821.0,0.0,38882.0,2.8184225E7,12561.199090391921,0.09497389533608652,0.2281028364522722,-0.019274242550027444,-0.050890435735322315
ID11179,11179,24,7.428658962249756,677.4522033553118,485.832845395993,0.0,24865.369477300002,37,7.5,1,,8070.628390075014,12638.0,0.0,13862.0,1.3986399E7,6112.49426475421,19503.986728216965,29790.0,0.0,35556.0,3.3800409E7,14807.490644556327,0.0878718546196302,0.21330003841636533,0.06852648774704027,0.168944906259322
ID10673,10673,24,8.078068733215332,677.4522033553118,484.1781013721647,0.0,16800.9253225,25,7.5,1,,8346.709174841315,13149.0,0.0,14110.0,1.4464847E7,6324.487415327988,20494.63012117715,30428.0,0.0,36895.0,3.5517194E7,15559.396334251585,0.09272019717875954,0.22396766419043546,0.09225344726558653,0.2225033307329184
ID12210,12210,24,10.272658348083496,677.4522033553118,489.4732822484153,0.0,46370.5538901,69,7.5,1,,8076.251586843624,12267.0,0.0,14916.0,1.3996144E7,6130.954557063535,17429.709174841315,23627.0,0.0,33366.0,3.0205686E7,13375.440003369315,0.09972768440060938,0.23891439362859862,0.03769412880746082,0.09467087900120123
ID12979,12979,24,6.90482234954834,677.4522033553118,489.80423105318096,0.0,60483.331161,90,7.5,1,,7811.153491055972,12133.0,0.0,13667.0,1.3536729E7,5918.192079438522,18500.60357761108,27926.0,0.0,33366.0,3.2061546E7,14019.36829845325,0.0832498802051458,0.20286684668932742,0.05302751779817175,0.1329073583144457
ID13235,13235,24,13.629585266113281,677.4522033553118,490.46612866271226,0.0,65859.6272642,98,7.5,1,,8233.130409694171,12241.0,0.0,15454.0,1.4268015E7,6259.139833866051,17966.62319676861,23500.0,0.0,41350.0,3.1136158E7,14019.721441831567,0.11581673363850366,0.2730604353875801,0.04993286878151627,0.12189392372413739
ID11447,11447,24,6.908441066741943,677.4522033553118,484.839998981696,0.0,31585.7396063,47,7.5,1,,7951.30871321408,12450.0,0.0,13740.0,1.3779618E7,6021.079936003979,19252.2602423543,29314.0,0.0,36288.0,3.3364167E7,14622.900315347157,0.08431074376295432,0.20536355692138447,0.06420129982704476,0.15885402954656946
ID12730,12730,24,7.7929229736328125,677.4522033553118,490.79707746747795,0.0,59139.2571352,88,7.5,1,,7894.047893825736,12223.0,0.0,13712.0,1.3680385E7,5982.9477670518345,18307.474899019042,27475.0,0.0,32785.0,3.1726854E7,13883.505247167555,0.0878954923761693,0.21320332201240985,0.05167501257192441,0.12958607919064236
ID10171,10171,24,8.242921829223633,671.6814903146202,482.26410515592863,0.0,2016.1110387,3,7.5,1,,13365.70859780727,13630.0,0.0,14618.0,2.3162773E7,1418.8763981281336,33113.80092325447,33802.0,0.0,41294.0,5.7386217E7,4929.007951022823,0.18029280827638502,2.8778361380028388,0.1804175497914894,2.0536320485082076
ID9916,9916,24,8.784504890441895,677.4522033553118,485.1709477864617,0.0,6048.333116100001,9,7.5,1,,8430.72013848817,13174.0,0.0,14538.0,1.4610438E7,6389.205411969761,20383.731679169072,29286.0,0.0,39565.0,3.5325007E7,15568.855446669908,0.09493746962084507,0.22882114374729406,0.0866871051168454,0.20888487261800515
ID13760,13760,24,9.596952438354492,677.4522033553118,493.11371910083756,0.0,75268.1454448,112,7.5,1,,7732.807270628967,11776.0,0.0,15565.0,1.3400955E7,5881.514534175748,16194.32487016734,22641.0,0.0,37811.0,2.8064765E7,12503.83546362643,0.09473478330545264,0.2275508992010297,-0.018717560741058226,-0.049408858106373785
ID10946,10946,24,7.839169502258301,677.4522033553118,485.1709477864617,0.0,22849.2584386,34,7.5,1,,8144.073860357761,12780.0,0.0,13885.0,1.411368E7,6168.902081925828,19647.36757068667,29701.0,0.0,35925.0,3.4048888E7,14920.504989914902,0.09064293796915433,0.21943970191261838,0.07282550255839683,0.17877436543038383
ID11971,11971,24,6.811969757080078,677.4522033553118,482.52335734833633,0.0,41666.2947998,62,7.5,1,,7914.949798038084,12409.0,0.0,13569.0,1.3716608E7,5992.541836774455,19370.505481823428,29748.0,0.0,35682.0,3.3569086E7,14704.570170143727,0.08491444828791242,0.20675364979764166,0.06916261444036366,0.17043008202017718
ID12486,12486,24,14.397032737731934,677.4522033553118,488.1494870293526,0.0,49058.701941700005,73,7.5,1,,8416.42527409117,12517.0,0.0,16354.0,1.4585665E7,6401.909339249917,18354.27870744374,25575.0,0.0,38914.0,3.1807965E7,14067.289728975087,0.11923977125068383,0.2801213096274867,0.07538378644804311,0.18292427777424666
ID10439,10439,24,8.706228256225586,677.4522033553118,485.5018965912273,0.0,8064.4441548,12,7.5,1,,8467.467397576456,13260.0,0.0,14513.0,1.4674121E7,6416.452206811111,20525.177149451818,29526.0,0.0,39853.0,3.5570132E7,15689.251265822439,0.09443780426945314,0.22774212042042685,0.09195175493996874,0.22032879698974714
ID11211,11211,24,7.376287937164307,677.4522033553118,485.5018965912273,0.0,26881.480516000003,40,7.5,1,,8054.118291979226,12635.0,0.0,13810.0,1.3957787E7,6099.190552471058,19473.08309290248,29679.0,0.0,36620.0,3.3746853E7,14789.540463609155,0.08756233210483416,0.21263706062592955,0.06955703020994025,0.1712565209924409
ID13516,13516,24,6.971550941467285,677.4522033553118,492.45182149130625,0.0,72579.9973932,108,7.5,1,,7581.085978072706,11762.0,0.0,15036.0,1.3138022E7,5756.374219392685,16079.590305828044,22284.0,0.0,35172.0,2.786593E7,12455.615785009817,0.08393334824033029,0.20395970185534007,-0.02445082178491792,-0.06471188704766463
ID14029,14029,24,9.491182327270508,677.4522033553118,493.11371910083756,0.0,81988.5155738,122,7.5,1,,7664.95037507213,11698.0,0.0,15460.0,1.3283359E7,5830.017355936045,16283.645701096364,22750.0,0.0,38812.0,2.8219558E7,12575.965631143139,0.09463898718797033,0.22733623711196757,-0.018439542753991588,-0.04864894108740775
ID10708,10708,24,8.226201057434082,677.4522033553118,483.5162037626333,0.0,17472.9623354,26,7.5,1,,8347.9653779573,13139.0,0.0,14143.0,1.4467024E7,6325.135722645492,20504.215810732832,30303.0,0.0,37065.0,3.5533806E7,15564.707728510382,0.09354255600354633,0.2257950048506839,0.09375072794158262,0.22583356138848645
ID12245,12245,24,10.70370864868164,677.4522033553118,491.1280262722436,0.0,47042.590903000004,70,7.5,1,,8051.150605885748,12223.0,0.0,14898.0,1.3952644E7,6112.105250230186,17221.634160415466,23564.0,0.0,33423.0,2.9845092E7,13244.945732908807,0.09989470650358971,0.239270129980874,0.033189487052553805,0.08353620345266578
ID13270,13270,24,12.356249809265137,677.4522033553118,489.4732822484153,0.0,66531.6642771,99,7.5,1,,8087.170225043277,12103.0,0.0,14942.0,1.4015066E7,6150.918797322929,16546.36064627813,21598.0,0.0,41024.0,2.8674843E7,13015.537511948542,0.10757993333791055,0.25541287089184783,0.0010372421255145055,0.0026345126296630906
ID13016,13016,24,7.167490482330322,677.4522033553118,488.4804358341183,0.0,61155.3681739,91,7.5,1,,7839.125216387767,12169.0,0.0,13741.0,1.3585204E7,5940.174471092061,18771.333525678016,28063.0,0.0,33741.0,3.2530721E7,14236.49389933282,0.08569583232892956,0.20832909480118575,0.061797426013581735,0.15347964767919134
ID11482,11482,24,6.756729602813721,677.4522033553118,484.839998981696,0.0,32257.7766192,48,7.5,1,,7938.046739757646,12423.0,0.0,13627.0,1.3756635E7,6010.877640188649,19295.982111944606,29408.0,0.0,35835.0,3.3439937E7,14652.205709866003,0.08361812862689401,0.2038120896621662,0.0644091664169715,0.15937967937850495
ID9947,9947,24,8.835354804992676,668.7027110775637,479.3204704136141,0.0,1344.0740258,2,7.5,1,,13719.748413156376,13745.0,12611.0,14714.0,2.3776324E7,396.15552932044733,33813.81188690133,34289.0,24552.0,40573.0,5.8599336E7,3866.78002495096,0.10509981709935094,6.587352054003526,0.10181615946881453,1.6161521163137327
ID10205,10205,24,8.613672256469727,677.4522033553118,486.1637942007587,0.0,10752.5922064,16,7.5,1,,8395.835545297172,13130.0,0.0,14361.0,1.4549983E7,6360.7550499076415,20139.87132140796,28828.0,0.0,39873.0,3.4902397E7,15417.948988341575,0.09400539843378668,0.2268394454370201,0.08515873073424644,0.20501988874545077
ID12767,12767,24,9.689994812011719,677.4522033553118,495.09941192943154,0.0,55107.0350578,82,7.5,1,,8127.99653779573,12124.0,0.0,14464.0,1.4085818E7,6184.2534786138785,19147.427005193305,28217.0,0.0,36897.0,3.3182491E7,14587.818876551377,0.09542309523770798,0.22898014716205614,0.07273142183963806,0.17798406916671736
ID13793,13793,24,7.78023624420166,677.4522033553118,492.78277029607193,0.0,76612.2194706,114,7.5,1,,7605.234275822274,11722.0,0.0,15608.0,1.3179871E7,5778.0983234037685,16049.420657818811,22554.0,0.0,36466.0,2.7813646E7,12383.895249283665,0.08710082078802561,0.21091627306630045,-0.024104726578520898,-0.06402227182863288
ID10979,10979,24,7.6114606857299805,677.4522033553118,485.832845395993,0.0,25537.406490200003,38,7.5,1,,8087.136757068667,12692.0,0.0,13990.0,1.4015008E7,6125.143553702042,19532.049047893826,29716.0,0.0,36083.0,3.3849041E7,14833.209927386,0.0891915963479953,0.2162360833336627,0.07050601385721178,0.17345215873988942
ID12004,12004,24,7.203658103942871,677.4522033553118,481.53051093403934,0.0,42338.3318127,63,7.5,1,,7987.440854010387,12529.0,0.0,13616.0,1.3842235E7,6048.6890893233995,19639.091748413157,29772.0,0.0,35679.0,3.4034546E7,14921.437115487923,0.0873795590342417,0.21222916880348125,0.07681513816439499,0.18777873342988322
ID10472,10472,24,8.916280746459961,677.4522033553118,485.1709477864617,0.0,7392.4071419,11,7.5,1,,8493.508366993652,13276.0,0.0,14480.0,1.471925E7,6435.766622667162,20410.184073860357,29268.0,0.0,40428.0,3.5370849E7,15617.276177655582,0.09581854731412681,0.23079572651084557,0.08921882895590495,0.21409819459047646
ID12521,12521,24,20.68779754638672,677.4522033553118,488.4804358341183,0.0,52418.887006200006,78,7.5,1,,8959.751875360645,12929.0,0.0,17791.0,1.552725E7,6829.845392893144,20077.027120600116,28484.0,0.0,40755.0,3.4793488E7,15382.967911999189,0.14860558726481946,0.33945274078692167,0.11748628325778594,0.27443167164144167
ID11243,11243,24,6.436398506164551,677.4522033553118,486.82569181029,0.0,28225.5545418,42,7.5,1,,7918.312752452394,12414.0,0.0,13702.0,1.3722436E7,5996.725222393585,19231.00923254472,29430.0,0.0,35307.0,3.3327339E7,14595.915786617561,0.08173820526350825,0.19954985961615881,0.06174291020142778,0.15323869652257813
ID13550,13550,24,11.70249080657959,677.4522033553118,489.4732822484153,0.0,67203.70129,100,7.5,1,,7989.363531448355,12044.0,0.0,15064.0,1.3845567E7,6073.163552292625,17277.298903635314,22856.0,0.0,38459.0,2.9941559E7,13495.67651543335,0.10307719031645328,0.24585773104288874,0.019148772577181367,0.0481076937928839
ID14063,14063,24,9.52535343170166,677.4522033553118,493.11371910083756,0.0,81316.47856090001,121,7.5,1,,7686.364685516445,11724.0,0.0,15416.0,1.332047E7,5843.610688673949,16301.381996537795,22844.0,0.0,38649.0,2.8250295E7,12590.998263705142,0.09508320263801705,0.22841593109763228,-0.018232864376579127,-0.04808843765954588
ID10741,10741,24,7.966397762298584,677.4522033553118,483.847152567399,0.0,15456.8512967,23,7.5,1,,8354.798038084247,13161.0,0.0,14334.0,1.4478865E7,6330.395794522485,20318.53779572995,30162.0,0.0,37014.0,3.5212026E7,15432.253363964426,0.09196024110050394,0.22229431854242807,0.09036033232278672,0.21822317897730595
ID12278,12278,24,13.756814002990723,677.4522033553118,487.818538224587,0.0,49730.738954600005,74,7.5,1,,8412.897864974033,12475.0,0.0,16455.0,1.4579552E7,6396.988593396348,18534.8268897865,26252.0,0.0,38760.0,3.2120855E7,14200.888382825557,0.11891239722931086,0.2795317120907909,0.08010360225514405,0.19359299922229053
ID11768,11768,24,6.221673488616943,677.4522033553118,485.1709477864617,0.0,38306.1097353,57,7.5,1,,7830.502019619157,12269.0,0.0,13477.0,1.357026E7,5929.714929298874,19348.383150605885,29489.0,0.0,35952.0,3.3530748E7,14685.535813994175,0.08089709752477024,0.19766709318271403,0.06545708960252375,0.1618846258622557
ID9979,9979,24,9.066262245178223,668.320488660372,477.76607442381487,0.0,672.0370129,1,7.5,1,,13795.399884593191,13811.0,12651.0,14788.0,2.3907428E7,386.8466554122985,33712.781881130984,34067.0,25015.0,40434.0,5.8424251E7,3654.8448439652075,0.09072609231834096,5.932557364977854,0.08317024254277218,1.4165336283996348
ID13053,13053,24,7.675014495849609,677.4522033553118,486.82569181029,0.0,61827.4051868,92,7.5,1,,7883.400461627236,12260.0,0.0,13706.0,1.3661933E7,5972.878241269801,18865.249278707444,28088.0,0.0,34618.0,3.2693477E7,14320.483346255787,0.08916313757443427,0.21609878777373487,0.06809499810283419,0.16797327822357522
ID11518,11518,24,6.825885772705078,677.4522033553118,484.839998981696,0.0,32929.8136321,49,7.5,1,,7930.451817657242,12406.0,0.0,13664.0,1.3743473E7,6004.966952065324,19387.251009809577,29567.0,0.0,35714.0,3.3598106E7,14722.600975262412,0.08415615115755057,0.20502712966024148,0.06695767033295161,0.16527791751729012
ID10239,10239,24,8.792896270751953,677.4522033553118,485.1709477864617,0.0,10080.5551935,15,7.5,1,,8450.98268897865,13233.0,0.0,14398.0,1.4645553E7,6403.288252383925,20173.040969417194,28883.0,0.0,39434.0,3.495988E7,15432.820346471834,0.09487336860787549,0.22872549912866993,0.08668258836841057,0.2085380115204704
ID10240,10240,25,8.964162826538086,149.8770821905303,489.366762997381,0.0,10080.5551935,15,7.5,1,,17236.900173110214,17254.0,16182.0,18136.0,2.9871548E7,294.6424455925754,33110.735718407384,33109.0,29014.0,36668.0,5.7380905E7,1467.2396678961268,0.01794015211928136,2.0620430478152367,0.004115217677537082,0.18497244196630225
ID12800,12800,25,8.329244613647461,141.59271780118362,485.7311633541832,0.0,59811.2941481,89,7.5,1,,16314.170802077322,16344.0,15448.0,17169.0,2.8272458E7,315.9789979743048,32885.62839007501,32729.0,26241.0,38266.0,5.6990794E7,2316.6210821517093,0.01645908960493066,1.6720632000242581,0.005669606009798341,0.16005848122865046
ID13824,13824,25,7.85324764251709,155.08709403974274,490.06066670504117,0.0,77284.25648350001,115,7.5,1,,16109.652625504905,16128.0,15225.0,16906.0,2.7918028E7,243.044608666198,32718.350836699366,32826.0,25953.0,38937.0,5.6700902E7,2292.6877306825313,0.01691067397162931,2.2044907983445365,-0.009842379208330853,-0.28370843820178054
ID11014,11014,25,8.882442474365234,151.28369531051936,489.57736809217187,0.0,22177.2214257,33,7.5,1,,17026.96884016157,17049.0,15985.0,17758.0,2.9507737E7,304.7796560654393,33769.00923254472,33784.0,28299.0,37557.0,5.8521693E7,1371.8102918479756,0.01744883497746964,1.9161752165261399,0.008901595075863541,0.43438346356511265
ID12039,12039,25,8.869404792785645,143.569636354111,487.40278195266467,0.0,43682.4058385,65,7.5,1,,16619.783035199078,16652.0,15687.0,17484.0,2.8802084E7,343.7539169806101,33002.390075014424,33121.0,26920.0,37716.0,5.7193142E7,2157.513135205679,0.01815798881232875,1.724488335064122,0.004396959770698893,0.13392727829055204
ID12555,12555,25,8.615744590759277,141.83967586041499,486.754803334104,0.0,53090.924019100006,79,7.5,1,,16429.940565493365,16464.0,15403.0,17276.0,2.8473087E7,326.29642023135955,32900.30236583958,32827.0,27215.0,38101.0,5.7016224E7,2174.812107777157,0.01713052215057015,1.6960849197696775,0.0029828301090652066,0.08997941444033333
ID10508,10508,25,9.119810104370117,148.6037539038259,488.8727639273555,0.0,9408.5181806,14,7.5,1,,17267.811309867284,17294.0,16146.0,18263.0,2.9925117E7,291.37537721876936,33316.427005193305,33454.0,29147.0,37159.0,5.7737368E7,1538.8339287546476,0.018664449590559806,2.1716932351109697,0.0019360524728485164,0.08367077311969903
ID11276,11276,25,9.054710388183594,148.95089515087497,489.7079886997785,0.0,27553.5175289,41,7.5,1,,16934.17137911137,16957.0,16002.0,17751.0,2.9346919E7,322.32688221061295,33044.3012117715,33493.0,25916.0,37584.0,5.7265774E7,2188.2819263355204,0.018388911445903704,1.897316477458727,-9.969143980143728E-4,-0.03013799338944487
ID14097,14097,25,7.676620006561279,155.30763057768436,491.9264993992539,0.0,83332.5895996,124,7.5,1,,15961.06809001731,15978.0,15108.0,16846.0,2.7660531E7,244.0014717677211,32304.21638776688,32733.0,25391.0,37883.0,5.5983207E7,2247.2422444985264,0.016168060529944708,2.081574150666933,-0.014449637995851373,-0.42151929694026286
ID13587,13587,25,8.98084831237793,156.8166842028205,493.13204570687384,0.0,68547.7753158,102,7.5,1,,16309.060011540681,16327.0,15261.0,17092.0,2.8263601E7,304.50096773681344,33710.73283323716,34074.0,25678.0,40939.0,5.84207E7,2814.4144197604874,0.01973127931388953,2.072715774322727,0.007699737240323063,0.18304374874512536
ID12312,12312,25,8.592765808105469,141.16829445418756,486.61597414918526,0.0,51746.849993300006,77,7.5,1,,16444.717253317947,16488.0,15357.0,17349.0,2.8498695E7,343.32192846808806,33173.58453548759,33046.0,26153.0,38781.0,5.7489822E7,2649.0945547647107,0.01708056151729283,1.608798500436704,0.008060449611973115,0.20026157549216947
ID10778,10778,25,8.777641296386719,148.3976343205089,488.71492350157325,0.0,18817.0363612,28,7.5,1,,17084.159261396424,17106.0,16067.0,18095.0,2.9606848E7,295.7695935187767,33401.54068090017,33482.0,28889.0,37334.0,5.788487E7,1576.254728475928,0.017280080117535887,1.9623446869030756,8.161550196832386E-4,0.03456117044570108
ID11803,11803,25,8.61159610748291,148.74022327317616,487.79417877327387,0.0,38978.1467482,58,7.5,1,,16700.619157530295,16737.0,15745.0,17543.0,2.8942173E7,328.77804997517575,33025.473167916905,33029.0,27228.0,38093.0,5.7233145E7,2252.082244097995,0.016709650096027914,1.6696681504523327,0.00468123027906888,0.1366553108836391
ID13339,13339,25,8.836519241333008,157.08546783192844,491.80150843087876,0.0,71235.9233674,106,7.5,1,,16277.585689555684,16290.0,15356.0,17259.0,2.8209056E7,289.8060278711849,33694.12406231968,33969.0,26325.0,40107.0,5.8391917E7,2480.1092769458223,0.019575823316380598,2.1568159144918773,0.006902843679537867,0.18627467768117525
ID13858,13858,25,7.796496868133545,152.45860368913995,490.39507725501915,0.0,77956.2934964,116,7.5,1,,16053.274668205424,16069.0,15090.0,16736.0,2.7820325E7,238.59686213371404,32140.775533756492,32571.0,25677.0,37720.0,5.5699964E7,2212.064860679658,0.01651736472810875,2.186527083649939,-0.0108513163779595,-0.31879341277275164
ID10275,10275,25,8.589618682861328,149.16394928161657,487.8864184986997,0.0,12096.666232200001,18,7.5,1,,17190.820542412002,17198.0,16313.0,18073.0,2.9791692E7,268.66768967657634,33266.213502596656,33353.0,28922.0,37483.0,5.7650348E7,1438.588129585503,0.016627930538262437,2.0930872199903265,-0.0020886642939306156,-0.09679960390172967
ID13091,13091,25,8.371867179870605,150.45577548471974,490.16964150359416,0.0,64515.5532384,96,7.5,1,,16282.572994806693,16310.0,15260.0,17160.0,2.8217699E7,289.88728997133813,33086.42873629544,33030.0,27552.0,39109.0,5.7338781E7,2089.7435448877613,0.01706142541592462,1.8844819596094735,-0.0018373348996877136,-0.05828729474330353
ID11556,11556,25,9.278156280517578,143.29022272890649,487.3643308372466,0.0,34273.8876579,51,7.5,1,,16808.854010386614,16850.0,15765.0,17739.0,2.9129744E7,367.02717463361046,33041.134448932484,33199.0,27077.0,37644.0,5.7260286E7,2154.030152841306,0.01934679192914109,1.7384286905189426,0.006598756740658583,0.2011124220702455
ID12836,12836,25,8.097541809082031,143.91543359271913,488.18897105104804,0.0,55779.0720707,83,7.5,1,,16358.833237160992,16397.0,15387.0,17099.0,2.8349858E7,299.45288525607293,32774.392960184654,32689.0,28506.0,37217.0,5.6798023E7,1682.7255342653648,0.015722110821394946,1.6911797337445629,0.00445762826447672,0.1728715772498867
ID10023,10023,25,9.059361457824707,147.86374204736032,487.61309536362836,0.0,4704.2590903,7,7.5,1,,17149.67974610502,17160.0,16199.0,17910.0,2.9720395E7,268.3915171920088,33404.502596653205,33350.0,28854.0,37601.0,5.7890003E7,1678.1533451016019,0.019273885935272093,2.4165490327048467,0.004330549780511568,0.17166024342392888
ID11047,11047,25,9.155966758728027,151.86311482246813,490.80162575201354,0.0,23521.295451500002,35,7.5,1,,17034.436237738028,17059.0,15924.0,17912.0,2.9520678E7,319.50577109385756,33640.85804962493,33411.0,27782.0,37511.0,5.8299607E7,1622.0046650420372,0.01861136994555772,1.9482688009164522,0.006402554478446824,0.2638921753903365
ID12074,12074,25,8.934521675109863,140.8875629635757,486.1337470202093,0.0,44354.4428514,66,7.5,1,,16600.437391806117,16637.0,15502.0,17459.0,2.8768558E7,349.8843280128966,33267.346220427,33202.0,26866.0,38832.0,5.7652311E7,2368.9415107209657,0.018275742223431483,1.7030784849192575,0.01064713774684481,0.29588785396329925
ID10541,10541,25,9.287412643432617,148.10277565506723,489.05505942804075,0.0,14112.7772709,21,7.5,1,,17198.12867859204,17224.0,16010.0,18083.0,2.9804357E7,309.2324031529401,33278.36295441431,33281.0,28629.0,37604.0,5.7671403E7,1627.2808974921234,0.019225963800923587,2.0981852812796613,0.0016526178544777868,0.0674815009086309
ID12589,12589,25,8.239927291870117,148.48763690560494,489.1832884970077,0.0,57795.1831094,86,7.5,1,,16360.700519330641,16389.0,15410.0,17203.0,2.8353094E7,294.6189671069664,32653.231967686093,32954.0,27299.0,36625.0,5.6588051E7,1670.5675483074147,0.016117846536386975,1.7617088064954982,-0.005555511137902041,-0.2183914369419958
