,Cutoff Frequency,Prominance,R_Square,Normal_rate,Normal,Falsepos,Missing
191,0.4,42,0.9976460191491856,0.7954545454545454,35,1,8
192,0.4,43,0.9976460191491856,0.7954545454545454,35,1,8
193,0.4,44,0.9976460191491856,0.7954545454545454,35,1,8
194,0.4,45,0.9971525619522447,0.7727272727272727,34,1,9
195,0.4,46,0.9971577304059529,0.75,33,1,10
196,0.4,47,0.9971577304059529,0.75,33,1,10
197,0.4,48,0.997026465304272,0.7272727272727273,32,1,11
198,0.4,49,0.9971267436337716,0.7045454545454546,31,1,12
199,0.4,50,0.9971267436337716,0.7045454545454546,31,1,12
200,0.5,1,0.9982155763521356,0.3958333333333333,38,53,5
201,0.5,2,0.9982155763521356,0.4175824175824176,38,48,5
202,0.5,3,0.9982155763521356,0.4578313253012048,38,40,5
203,0.5,4,0.9982155763521356,0.48717948717948717,38,35,5
204,0.5,5,0.9982155763521356,0.5,38,33,5
205,0.5,6,0.9982155763521356,0.5205479452054794,38,30,5
206,0.5,7,0.9982155763521356,0.5428571428571428,38,27,5
207,0.5,8,0.9982155763521356,0.5757575757575758,38,23,5
208,0.5,9,0.9982155763521356,0.6031746031746031,38,20,5
209,0.5,10,0.9982155763521356,0.6333333333333333,38,17,5
210,0.5,11,0.9982155763521356,0.6666666666666666,38,14,5
211,0.5,12,0.9982155763521356,0.6909090909090909,38,12,5
212,0.5,13,0.9982155763521356,0.7169811320754716,38,10,5
213,0.5,14,0.9982155763521356,0.7450980392156863,38,8,5
214,0.5,15,0.9982155763521356,0.7450980392156863,38,8,5
215,0.5,16,0.9982155763521356,0.7755102040816326,38,6,5
216,0.5,17,0.9982155763521356,0.8085106382978723,38,4,5
217,0.5,18,0.9981011636595852,0.7872340425531915,37,4,6
218,0.5,19,0.9981011636595852,0.7872340425531915,37,4,6
219,0.5,20,0.9981011636595852,0.7872340425531915,37,4,6
220,0.5,21,0.9981011636595852,0.7872340425531915,37,4,6
221,0.5,22,0.9977156936137991,0.782608695652174,36,3,7
222,0.5,23,0.9977156936137991,0.782608695652174,36,3,7
223,0.5,24,0.9977156936137991,0.782608695652174,36,3,7
224,0.5,25,0.9977156936137991,0.782608695652174,36,3,7
225,0.5,26,0.9977156936137991,0.782608695652174,36,3,7
226,0.5,27,0.9977156936137991,0.782608695652174,36,3,7
227,0.5,28,0.9977156936137991,0.782608695652174,36,3,7
228,0.5,29,0.9977156936137991,0.782608695652174,36,3,7
229,0.5,30,0.9977156936137991,0.782608695652174,36,3,7
230,0.5,31,0.9977156936137991,0.8,36,2,7
231,0.5,32,0.9977429007170677,0.7777777777777778,35,2,8
232,0.5,33,0.9977429007170677,0.7777777777777778,35,2,8
233,0.5,34,0.9977429007170677,0.7777777777777778,35,2,8
234,0.5,35,0.9977429007170677,0.7777777777777778,35,2,8
235,0.5,36,0.9977429007170677,0.7777777777777778,35,2,8
236,0.5,37,0.9977429007170677,0.7777777777777778,35,2,8
237,0.5,38,0.9977429007170677,0.7777777777777778,35,2,8
238,0.5,39,0.9977429007170677,0.7777777777777778,35,2,8
239,0.5,40,0.9977429007170677,0.7777777777777778,35,2,8
240,0.5,41,0.9977429007170677,0.7777777777777778,35,2,8
241,0.5,42,0.9977429007170677,0.7777777777777778,35,2,8
242,0.5,43,0.9977429007170677,0.7954545454545454,35,1,8
243,0.5,44,0.9977429007170677,0.7954545454545454,35,1,8
244,0.5,45,0.9977429007170677,0.7954545454545454,35,1,8
245,0.5,46,0.9977429007170677,0.7954545454545454,35,1,8
