,Cutoff Frequency,Prominance,R_Square,Normal_rate,Normal,Falsepos,Missing
151,0.4,2,0.9988146424112845,0.39622641509433965,21,29,3
152,0.4,3,0.9988146424112845,0.4117647058823529,21,27,3
153,0.4,4,0.9988146424112845,0.4117647058823529,21,27,3
154,0.4,5,0.9988146424112845,0.4117647058823529,21,27,3
155,0.4,6,0.9988146424112845,0.42857142857142855,21,25,3
156,0.4,7,0.9988146424112845,0.45652173913043476,21,22,3
157,0.4,8,0.9988146424112845,0.4666666666666667,21,21,3
158,0.4,9,0.9988146424112845,0.4772727272727273,21,20,3
159,0.4,10,0.9988146424112845,0.5675675675675675,21,13,3
160,0.4,11,0.9988146424112845,0.6176470588235294,21,10,3
161,0.4,12,0.9988146424112845,0.6176470588235294,21,10,3
162,0.4,13,0.9988146424112845,0.65625,21,8,3
163,0.4,14,0.9988146424112845,0.7,21,6,3
164,0.4,15,0.9988146424112845,0.7,21,6,3
165,0.4,16,0.9988146424112845,0.7,21,6,3
166,0.4,17,0.9988146424112845,0.7,21,6,3
167,0.4,18,0.9988146424112845,0.7,21,6,3
168,0.4,19,0.9988146424112845,0.7,21,6,3
169,0.4,20,0.9988146424112845,0.7,21,6,3
170,0.4,21,0.9988146424112845,0.7,21,6,3
171,0.4,22,0.9988146424112845,0.7241379310344828,21,5,3
172,0.4,23,0.9988146424112845,0.7241379310344828,21,5,3
173,0.4,24,0.9988146424112845,0.7241379310344828,21,5,3
174,0.4,25,0.9988146424112845,0.7241379310344828,21,5,3
175,0.4,26,0.99891722573095,0.7142857142857143,20,4,4
176,0.4,27,0.99891722573095,0.7142857142857143,20,4,4
177,0.4,28,0.99891722573095,0.7142857142857143,20,4,4
178,0.4,29,0.99891722573095,0.7407407407407407,20,3,4
179,0.4,30,0.99891722573095,0.7692307692307693,20,2,4
180,0.4,31,0.99891722573095,0.7692307692307693,20,2,4
181,0.4,32,0.99891722573095,0.7692307692307693,20,2,4
182,0.4,33,0.99891722573095,0.7692307692307693,20,2,4
183,0.4,34,0.99891722573095,0.7692307692307693,20,2,4
184,0.4,35,0.99891722573095,0.7692307692307693,20,2,4
185,0.4,36,0.99891722573095,0.8,20,1,4
186,0.4,37,0.99891722573095,0.8,20,1,4
187,0.4,38,0.99891722573095,0.8,20,1,4
188,0.4,39,0.99891722573095,0.8,20,1,4
189,0.4,40,0.99891722573095,0.8,20,1,4
190,0.4,41,0.99891722573095,0.8,20,1,4
191,0.4,42,0.99891722573095,0.8,20,1,4
192,0.4,43,0.99891722573095,0.8,20,1,4
193,0.4,44,0.99891722573095,0.8333333333333334,20,0,4
194,0.4,45,0.99891722573095,0.8333333333333334,20,0,4
195,0.4,46,0.99891722573095,0.8333333333333334,20,0,4
196,0.4,47,0.9988702342448817,0.7916666666666666,19,0,5
197,0.4,48,0.9988702342448817,0.7916666666666666,19,0,5
198,0.4,49,0.9988702342448817,0.7916666666666666,19,0,5
199,0.4,50,0.9988702342448817,0.7916666666666666,19,0,5
200,0.5,1,0.9985402457141683,0.3559322033898305,21,35,3
201,0.5,2,0.9985402457141683,0.38181818181818183,21,31,3
202,0.5,3,0.9985402457141683,0.40384615384615385,21,28,3
203,0.5,4,0.9985402457141683,0.4117647058823529,21,27,3
204,0.5,5,0.9985402457141683,0.4117647058823529,21,27,3
205,0.5,6,0.9985402457141683,0.42857142857142855,21,25,3
206,0.5,7,0.9985402457141683,0.44680851063829785,21,23,3
207,0.5,8,0.9985402457141683,0.4772727272727273,21,20,3
208,0.5,9,0.9985402457141683,0.5,21,18,3
209,0.5,10,0.9985402457141683,0.525,21,16,3
210,0.5,11,0.9985402457141683,0.5675675675675675,21,13,3
211,0.5,12,0.9985402457141683,0.6,21,11,3
212,0.5,13,0.9985402457141683,0.6176470588235294,21,10,3
213,0.5,14,0.9985402457141683,0.6176470588235294,21,10,3
214,0.5,15,0.9985402457141683,0.6363636363636364,21,9,3
215,0.5,16,0.9985402457141683,0.6363636363636364,21,9,3
216,0.5,17,0.9985402457141683,0.6774193548387096,21,7,3
